rank,seed,area,water scale,water coverage,elevation type,farthest_tile_dist,hit_border
2460,1350893202,675568.0000,1,1,2.0,802.4,0
2461,3288739489,674976.0000,1,1,2.0,732.7,0
2462,4043468937,674720.0000,1,1,2.0,726.4,0
2463,305095626,674608.0000,1,1,2.0,789.8,0
2464,365962598,674256.0000,1,1,2.0,882.6,0
2465,1411099881,674096.0000,1,1,2.0,890.4,0
2466,3361799119,674096.0000,1,1,2.0,756.8,0
2467,447036484,674016.0000,1,1,2.0,697.1,0
2468,1295425089,672960.0000,1,1,2.0,741.3,0
2469,2522211350,672688.0000,1,1,2.0,637.5,0
2470,901212727,672672.0000,1,1,2.0,691.0,0
2471,2901124646,671200.0000,1,1,2.0,675.5,0
2472,2686607559,671184.0000,1,1,2.0,728.9,0
2473,1948331242,671120.0000,1,1,2.0,769.6,0
2474,709280456,671008.0000,1,1,2.0,648.4,0
2475,578045026,669904.0000,1,1,2.0,686.6,0
2476,3086279404,668992.0000,1,1,2.0,670.9,0
2477,1378469700,668496.0000,1,1,2.0,741.6,0
2478,3892117841,667792.0000,1,1,2.0,660.3,0
2479,3118807713,667344.0000,1,1,2.0,708.9,0
2480,4117576016,666960.0000,1,1,2.0,750.4,0
2481,3204547087,666480.0000,1,1,2.0,776.8,0
2482,469325581,665488.0000,1,1,2.0,874.7,0
2483,1390746761,665376.0000,1,1,2.0,721.9,0
2484,61330445,665040.0000,1,1,2.0,737.6,0
2485,3914370944,664944.0000,1,1,2.0,711.6,0
2486,1103408879,664784.0000,1,1,2.0,646.9,0
2487,2533957580,664592.0000,1,1,2.0,854.8,0
2488,1819199736,664256.0000,1,1,2.0,674.3,0
2489,2015713580,664208.0000,1,1,2.0,800.3,0
2490,1754921394,663360.0000,1,1,2.0,684.6,0
2491,3659300061,663136.0000,1,1,2.0,843.8,0
2492,2209111690,662736.0000,1,1,2.0,706.3,0
2493,1104086119,662496.0000,1,1,2.0,900.8,0
2494,387885373,662096.0000,1,1,2.0,746.2,0
2495,4276553459,662032.0000,1,1,2.0,766.6,0
2496,278242532,661424.0000,1,1,2.0,755.6,0
2497,985410668,661344.0000,1,1,2.0,698.9,0
2498,3599527568,661232.0000,1,1,2.0,672.8,0
2499,683174215,660976.0000,1,1,2.0,743.4,0
2500,2185842794,660800.0000,1,1,2.0,704.0,0
2501,1527508032,660528.0000,1,1,2.0,625.1,0
2502,1272481826,659072.0000,1,1,2.0,777.5,0
2503,2733196100,658880.0000,1,1,2.0,727.2,0
2504,3141793685,658704.0000,1,1,2.0,780.5,0
2505,2560493897,658400.0000,1,1,2.0,689.5,0
2506,262803856,657584.0000,1,1,2.0,652.0,0
2507,261929463,656544.0000,1,1,2.0,596.7,0
2508,332105390,655392.0000,1,1,2.0,841.2,0
2509,598432866,655360.0000,1,1,2.0,725.7,0
2510,3532836520,655232.0000,1,1,2.0,645.8,0
2511,3910292972,654928.0000,1,1,2.0,748.4,0
2512,3077822485,654720.0000,1,1,2.0,749.1,0
2513,387930046,653568.0000,1,1,2.0,712.1,0
2514,2506938745,650592.0000,1,1,2.0,675.0,0
2515,2433739123,650208.0000,1,1,2.0,697.6,0
2516,1799145821,650080.0000,1,1,2.0,700.6,0
2517,3423794401,649808.0000,1,1,2.0,681.2,0
2518,4087930136,649312.0000,1,1,2.0,789.8,0
2519,763985288,648448.0000,1,1,2.0,659.8,0
2520,3295660694,648112.0000,1,1,2.0,663.0,0
2521,3638615246,647728.0000,1,1,2.0,616.1,0
2522,1918748997,647600.0000,1,1,2.0,662.4,0
2523,1262502248,646896.0000,1,1,2.0,741.5,0
2524,2067311657,646448.0000,1,1,2.0,689.7,0
2525,1006158779,646304.0000,1,1,2.0,834.2,0
2526,2294212470,645664.0000,1,1,2.0,804.8,0
2527,4015015393,644560.0000,1,1,2.0,647.2,0
2528,1437190232,644128.0000,1,1,2.0,720.5,0
2529,1220947974,644112.0000,1,1,2.0,717.6,0
2530,313572561,643024.0000,1,1,2.0,676.2,0
2531,704578846,642848.0000,1,1,2.0,677.5,0
2532,4179623322,640768.0000,1,1,2.0,677.7,0
2533,255942490,639648.0000,1,1,2.0,683.3,0
2534,3732736986,638928.0000,1,1,2.0,619.9,0
2535,3793312678,638496.0000,1,1,2.0,796.2,0
2536,2612029384,638272.0000,1,1,2.0,739.9,0
2537,2226699889,638032.0000,1,1,2.0,633.0,0
2538,4034230886,635984.0000,1,1,2.0,747.8,0
2539,611954198,635952.0000,1,1,2.0,755.8,0
2540,2300948069,635392.0000,1,1,2.0,645.6,0
2541,3257018929,634864.0000,1,1,2.0,704.3,0
2542,3353863093,633648.0000,1,1,2.0,603.0,0
2543,327846134,633296.0000,1,1,2.0,680.0,0
2544,983133692,631312.0000,1,1,2.0,669.1,0
2545,775879966,630368.0000,1,1,2.0,560.5,0
2546,3173670929,630096.0000,1,1,2.0,588.4,0
2547,1516264726,629616.0000,1,1,2.0,684.6,0
2548,54230336,626064.0000,1,1,2.0,642.4,0
2549,1682610227,624528.0000,1,1,2.0,825.3,0
2550,476275117,624176.0000,1,1,2.0,645.2,0
2551,2233876019,623952.0000,1,1,2.0,731.9,0
2552,3228954325,622848.0000,1,1,2.0,671.5,0
2553,173095759,622752.0000,1,1,2.0,894.6,0
2554,2207698739,622240.0000,1,1,2.0,682.4,0
2555,2852088386,621008.0000,1,1,2.0,592.0,0
2556,1516427912,620240.0000,1,1,2.0,751.1,0
2557,4243116504,618960.0000,1,1,2.0,690.8,0
2558,2741766872,618912.0000,1,1,2.0,656.4,0
2559,1939068893,618464.0000,1,1,2.0,795.6,0
2560,61631612,617488.0000,1,1,2.0,830.0,0
2561,4227634935,616656.0000,1,1,2.0,634.1,0
2562,503633174,615184.0000,1,1,2.0,687.4,0
2563,2527434205,613152.0000,1,1,2.0,625.9,0
2564,2751064292,610416.0000,1,1,2.0,641.0,0
2565,1072307789,609696.0000,1,1,2.0,638.1,0
2566,2453289074,607216.0000,1,1,2.0,677.4,0
2567,3473604112,603360.0000,1,1,2.0,754.0,0
2568,4196548505,602272.0000,1,1,2.0,776.3,0
2569,4276674928,602192.0000,1,1,2.0,738.3,0
2570,253329207,601344.0000,1,1,2.0,741.8,0
2571,179477917,601264.0000,1,1,2.0,832.3,0
2572,3872275526,598512.0000,1,1,2.0,596.5,0
2573,2649827258,598000.0000,1,1,2.0,567.3,0
2574,2880823922,596064.0000,1,1,2.0,741.6,0
2575,2445070959,595488.0000,1,1,2.0,584.5,0
2576,649059139,593744.0000,1,1,2.0,624.1,0
2577,598931035,590544.0000,1,1,2.0,714.7,0
2578,3556970365,590528.0000,1,1,2.0,623.1,0
2579,4214006570,586576.0000,1,1,2.0,534.9,0
2580,1958883511,585392.0000,1,1,2.0,855.7,0
2581,2668784471,583552.0000,1,1,2.0,676.7,0
2582,1753671963,583120.0000,1,1,2.0,922.3,0
2583,2359890200,582048.0000,1,1,2.0,744.5,0
2584,1347694955,574736.0000,1,1,2.0,556.2,0
2585,2885956134,573776.0000,1,1,2.0,618.9,0
2586,2808380489,573680.0000,1,1,2.0,578.7,0
2587,1602759400,567888.0000,1,1,2.0,705.3,0
2588,3627564258,565424.0000,1,1,2.0,598.5,0
2589,820753597,564096.0000,1,1,2.0,572.7,0
2590,865676892,556784.0000,1,1,2.0,670.7,0
2591,464105851,554080.0000,1,1,2.0,622.0,0
2592,4150052487,545968.0000,1,1,2.0,668.6,0
2593,1385048670,522416.0000,1,1,2.0,532.1,0
2594,2888143787,32.0000,1,1,2.0,4.0,0
2595,2098331609,16.0000,1,1,2.0,0.0,0
2596,44981135,6.0000,1,1,2.0,0.0,0
2597,1915445000,3.0000,1,1,2.0,0.0,0
2598,1931003541,3.0000,1,1,2.0,0.0,0
2599,3436407377,3.0000,1,1,2.0,0.0,0
